match_id,date,player_team,striker,batting_position,balls_faced,runs_scored,strike_rate,dots,singles,doubles,triples,fours,fives,sixes,dismissal_type
202501,2025-03-22,KKR,de Kock,1,5,4,80.0,4,0,0,0,1,0,0,caught
202501,2025-03-22,KKR,Rahane,2,31,56,180.64516129032256,14,6,1,0,6,0,4,caught
202501,2025-03-22,KKR,Narine,3,26,44,169.23076923076923,13,4,1,0,5,0,3,caught
202501,2025-03-22,KKR,Venkatesh Iyer,4,7,6,85.71428571428571,4,2,0,0,1,0,0,bowled
202501,2025-03-22,KKR,Angkrish Raghuvanshi,5,22,30,136.36363636363635,4,14,1,0,2,0,1,caught
202501,2025-03-22,KKR,Rinku Singh,6,10,12,120.0,2,6,1,0,1,0,0,bowled
202501,2025-03-22,KKR,Russell,7,3,4,133.33333333333331,2,0,0,0,1,0,0,bowled
202501,2025-03-22,KKR,Ramandeep Singh,8,9,6,66.66666666666666,3,6,0,0,0,0,0,not out
202501,2025-03-22,KKR,Harshit Rana,9,6,5,83.33333333333334,4,1,0,0,1,0,0,caught
202501,2025-03-22,KKR,Spencer Johnson,10,1,1,100.0,0,1,0,0,0,0,0,not out
202501,2025-03-22,RCB,Phil Salt,1,31,56,180.64516129032256,13,6,1,0,9,0,2,caught
202501,2025-03-22,RCB,Kohli,2,36,59,163.88888888888889,6,21,2,0,4,0,3,not out
202501,2025-03-22,RCB,Padikkal,3,10,10,100.0,3,6,0,0,1,0,0,caught
202501,2025-03-22,RCB,Rajat Patidar,4,16,34,212.5,4,4,2,0,5,0,1,caught
202501,2025-03-22,RCB,Livingstone,5,5,15,300.0,1,1,0,0,2,0,1,not out
202502,2025-03-23,SRH,Abhishek Sharma,1,11,24,218.18181818181816,3,2,1,0,5,0,0,caught
202502,2025-03-23,SRH,Head,2,29,67,231.0344827586207,7,7,3,0,9,0,3,caught
202502,2025-03-23,SRH,Ishan Kishan,3,46,106,230.43478260869566,7,18,4,0,11,0,6,not out
202502,2025-03-23,SRH,Nitish Reddy,4,15,30,200.0,3,6,1,0,4,0,1,caught
202502,2025-03-23,SRH,Klaasen,5,14,34,242.85714285714283,2,4,2,0,5,0,1,caught
202502,2025-03-23,SRH,Aniket Verma,6,3,7,233.33333333333334,1,1,0,0,0,0,1,caught
202502,2025-03-23,SRH,Abhinav Manohar,7,1,0,0.0,1,0,0,0,0,0,0,caught
202502,2025-03-23,SRH,Cummins,8,1,0,0.0,1,0,0,0,0,0,0,not out
202502,2025-03-23,RR,Jaiswal,1,5,1,20.0,4,1,0,0,0,0,0,caught
202502,2025-03-23,RR,Samson,2,36,65,180.55555555555557,13,11,1,0,7,0,4,caught
202502,2025-03-23,RR,Riyan Parag,3,2,4,200.0,1,0,0,0,1,0,0,caught
202502,2025-03-23,RR,Nitish Rana,4,8,11,137.5,4,1,1,0,2,0,0,caught
202502,2025-03-23,RR,Dhruv Jurel,5,35,70,200.0,11,12,1,0,5,0,6,caught
202502,2025-03-23,RR,Shubham Dubey,6,10,33,330.0,0,5,0,0,1,0,4,not out
202502,2025-03-23,RR,Hetmyer,7,23,42,182.6086956521739,7,8,3,0,1,0,4,caught
202502,2025-03-23,RR,Jofra Archer,8,1,1,100.0,0,1,0,0,0,0,0,not out
202503,2025-03-23,MI,Rohit,1,4,0,0.0,4,0,0,0,0,0,0,caught
202503,2025-03-23,MI,Will Jacks,2,7,11,157.14285714285714,2,3,0,0,2,0,0,caught
202503,2025-03-23,MI,Rickelton,3,7,13,185.71428571428572,3,1,0,0,3,0,0,bowled
202503,2025-03-23,MI,Suryakumar Yadav,4,26,29,111.53846153846155,11,9,3,0,2,0,1,stumped
202503,2025-03-23,MI,Tilak Varma,5,24,31,129.16666666666669,11,7,2,0,2,0,2,lbw
202503,2025-03-23,MI,Robin Minz,6,9,3,33.33333333333333,6,3,0,0,0,0,0,caught
202503,2025-03-23,MI,Naman Dhir,7,12,17,141.66666666666669,1,7,3,0,1,0,0,bowled
202503,2025-03-23,MI,Santner,8,13,11,84.61538461538461,5,7,0,0,1,0,0,lbw
202503,2025-03-23,MI,Chahar,9,15,28,186.66666666666666,5,4,2,0,2,0,2,not out
202503,2025-03-23,MI,Boult,10,2,1,50.0,1,1,0,0,0,0,0,caught
202503,2025-03-23,MI,Satyanarayana Raju,11,1,1,100.0,0,1,0,0,0,0,0,not out
202503,2025-03-23,CSK,Ravindra,1,45,65,144.44444444444443,10,25,4,0,2,0,4,not out
202503,2025-03-23,CSK,Tripathi,2,3,2,66.66666666666666,1,2,0,0,0,0,0,caught
202503,2025-03-23,CSK,Gaikwad,3,26,53,203.84615384615384,8,7,2,0,6,0,3,caught
202503,2025-03-23,CSK,Shivam Dube,4,7,9,128.57142857142858,3,3,0,0,0,0,1,caught
202503,2025-03-23,CSK,Hooda,5,5,3,60.0,2,3,0,0,0,0,0,caught
202503,2025-03-23,CSK,Sam Curran,6,9,4,44.44444444444444,5,4,0,0,0,0,0,bowled
202503,2025-03-23,CSK,Jadeja,7,18,17,94.44444444444444,6,9,2,0,1,0,0,runout
202503,2025-03-23,CSK,Dhoni,8,2,0,0.0,2,0,0,0,0,0,0,not out
202504,2025-03-24,LSG,Markram,1,13,15,115.38461538461537,6,5,0,0,1,0,1,caught
202504,2025-03-24,LSG,Mitchell Marsh,2,36,72,200.0,13,10,1,0,6,0,6,caught
202504,2025-03-24,LSG,Pooran,3,30,75,250.0,8,9,0,0,6,0,7,bowled
202504,2025-03-24,LSG,Pant,4,6,0,0.0,6,0,0,0,0,0,0,caught
202504,2025-03-24,LSG,Miller,5,18,23,127.77777777777777,6,9,1,0,0,0,2,not out
202504,2025-03-24,LSG,Ayush Badoni,6,5,4,80.0,1,4,0,0,0,0,0,caught
202504,2025-03-24,LSG,Thakur,7,2,0,0.0,2,0,0,0,0,0,0,runout
202504,2025-03-24,LSG,Shahbaz Ahmed,8,8,9,112.5,2,5,0,0,1,0,0,caught
202504,2025-03-24,LSG,Ravi Bishnoi,9,2,0,0.0,2,0,0,0,0,0,0,bowled
202504,2025-03-24,DC,Fraser-McGurk,1,2,1,50.0,1,1,0,0,0,0,0,caught
202504,2025-03-24,DC,du Plessis,2,18,29,161.11111111111111,8,5,0,0,3,0,2,caught
202504,2025-03-24,DC,Abishek Porel,3,2,0,0.0,2,0,0,0,0,0,0,caught
202504,2025-03-24,DC,Sameer Rizvi,4,4,4,100.0,3,0,0,0,1,0,0,caught
202504,2025-03-24,DC,Axar,5,11,22,200.0,3,4,0,0,3,0,1,caught
202504,2025-03-24,DC,Stubbs,6,22,34,154.54545454545453,6,12,0,0,1,0,3,bowled
202504,2025-03-24,DC,Ashutosh Sharma,7,31,66,212.9032258064516,7,12,2,0,5,0,5,not out
202504,2025-03-24,DC,Vipraj Nigam,8,15,39,260.0,1,7,0,0,5,0,2,caught
202504,2025-03-24,DC,Mitchell Starc,9,5,2,40.0,3,2,0,0,0,0,0,caught
202504,2025-03-24,DC,Kuldeep Yadav,10,5,5,100.0,3,1,0,0,1,0,0,runout
202504,2025-03-24,DC,Mohit Sharma,11,2,1,50.0,1,1,0,0,0,0,0,not out
202505,2025-03-25,PBKS,Priyansh Arya,1,23,47,204.34782608695653,9,3,2,0,7,0,2,caught
202505,2025-03-25,PBKS,Prabhsimran,2,8,5,62.5,6,1,0,0,1,0,0,caught
202505,2025-03-25,PBKS,Shreyas Iyer,3,42,97,230.95238095238093,9,15,4,0,5,0,9,not out
202505,2025-03-25,PBKS,Azmatullah,4,15,16,106.66666666666667,10,2,0,0,2,0,1,caught
202505,2025-03-25,PBKS,Maxwell,5,1,0,0.0,1,0,0,0,0,0,0,lbw
202505,2025-03-25,PBKS,Stoinis,6,15,20,133.33333333333331,8,4,0,0,1,0,2,caught
202505,2025-03-25,PBKS,Shashank Singh,7,16,44,275.0,2,4,2,0,6,0,2,not out
202505,2025-03-25,GT,Sai Sudharsan,1,41,74,180.4878048780488,14,14,2,0,5,0,6,caught
202505,2025-03-25,GT,Shubman Gill,2,14,33,235.71428571428572,4,3,2,0,2,0,3,caught
202505,2025-03-25,GT,Buttler,3,33,54,163.63636363636365,7,14,6,0,4,0,2,bowled
202505,2025-03-25,GT,Rutherford,4,28,46,164.28571428571428,11,8,2,0,4,0,3,bowled
202505,2025-03-25,GT,Rahul Tewatia,5,2,6,300.0,1,0,0,0,0,0,1,runout
202505,2025-03-25,GT,Arshad Khan,6,1,1,100.0,0,1,0,0,0,0,0,not out
202505,2025-03-25,GT,Shahrukh Khan,7,1,6,600.0,0,0,0,0,0,0,1,not out
202506,2025-03-26,RR,Jaiswal,1,24,29,120.83333333333333,11,9,0,0,2,0,2,caught
202506,2025-03-26,RR,Samson,2,11,13,118.18181818181819,5,3,1,0,2,0,0,bowled
202506,2025-03-26,RR,Riyan Parag,3,15,25,166.66666666666669,5,7,0,0,0,0,3,caught
202506,2025-03-26,RR,Nitish Rana,4,9,8,88.88888888888889,2,6,1,0,0,0,0,bowled
202506,2025-03-26,RR,Hasaranga,5,4,4,100.0,1,2,1,0,0,0,0,caught
202506,2025-03-26,RR,Dhruv Jurel,6,28,33,117.85714285714286,11,11,1,0,5,0,0,bowled
202506,2025-03-26,RR,Shubham Dubey,7,12,9,75.0,6,5,0,0,1,0,0,caught
202506,2025-03-26,RR,Hetmyer,8,8,7,87.5,4,3,0,0,1,0,0,caught
202506,2025-03-26,RR,Jofra Archer,9,7,16,228.57142857142856,2,2,1,0,0,0,2,bowled
202506,2025-03-26,RR,Theekshana,10,1,1,100.0,0,1,0,0,0,0,0,not out
202506,2025-03-26,RR,Tushar Deshpande,11,1,2,200.0,0,0,1,0,0,0,0,not out
202506,2025-03-26,KKR,Moeen Ali,1,12,5,41.66666666666667,7,5,0,0,0,0,0,runout
202506,2025-03-26,KKR,de Kock,2,61,97,159.01639344262296,19,27,1,0,8,0,6,not out
202506,2025-03-26,KKR,Rahane,3,15,18,120.0,6,6,1,0,1,0,1,caught
202506,2025-03-26,KKR,Angkrish Raghuvanshi,4,17,22,129.41176470588235,1,14,0,0,2,0,0,not out
202507,2025-03-27,SRH,Head,1,27,46,170.37037037037038,12,6,1,0,5,0,3,bowled
202507,2025-03-27,SRH,Abhishek Sharma,2,6,6,100.0,3,2,0,0,1,0,0,caught
202507,2025-03-27,SRH,Ishan Kishan,3,1,0,0.0,1,0,0,0,0,0,0,caught
202507,2025-03-27,SRH,Nitish Reddy,4,28,32,114.28571428571428,7,15,3,1,2,0,0,bowled
202507,2025-03-27,SRH,Klaasen,5,17,26,152.94117647058823,3,10,1,0,2,0,1,runout
202507,2025-03-27,SRH,Aniket Verma,6,13,36,276.9230769230769,4,2,2,0,0,0,5,caught
202507,2025-03-27,SRH,Abhinav Manohar,7,6,2,33.33333333333333,4,2,0,0,0,0,0,caught
202507,2025-03-27,SRH,Harshal Patel,8,11,12,109.09090909090908,1,8,2,0,0,0,0,not out
202507,2025-03-27,SRH,Cummins,9,4,18,450.0,1,0,0,0,0,0,3,caught
202507,2025-03-27,SRH,Shami,10,3,1,33.33333333333333,2,1,0,0,0,0,0,caught
202507,2025-03-27,SRH,Simarjeet Singh,11,4,3,75.0,1,3,0,0,0,0,0,not out
202507,2025-03-27,LSG,Mitchell Marsh,1,31,52,167.74193548387098,10,12,0,0,7,0,2,caught
202507,2025-03-27,LSG,Markram,2,4,1,25.0,3,1,0,0,0,0,0,caught
202507,2025-03-27,LSG,Pooran,3,26,70,269.2307692307692,6,7,0,1,6,0,6,lbw
202507,2025-03-27,LSG,Pant,4,15,15,100.0,5,9,0,0,0,0,1,caught
202507,2025-03-27,LSG,Ayush Badoni,5,6,6,100.0,3,2,0,0,1,0,0,caught
202507,2025-03-27,LSG,Miller,6,7,13,185.71428571428572,0,5,0,0,2,0,0,not out
202507,2025-03-27,LSG,Abdul Samad,7,8,22,275.0,2,2,0,0,2,0,2,not out
202508,2025-03-28,RCB,Phil Salt,1,16,32,200.0,5,4,1,0,5,0,1,stumped
202508,2025-03-28,RCB,Kohli,2,30,31,103.33333333333334,12,13,2,0,2,0,1,caught
202508,2025-03-28,RCB,Padikkal,3,14,27,192.85714285714286,5,3,2,0,2,0,2,caught
202508,2025-03-28,RCB,Rajat Patidar,4,32,51,159.375,8,17,0,0,4,0,3,caught
202508,2025-03-28,RCB,Livingstone,5,9,10,111.11111111111111,5,2,1,0,0,0,1,bowled
202508,2025-03-28,RCB,Jitesh Sharma,6,6,12,200.0,2,2,0,0,1,0,1,caught
202508,2025-03-28,RCB,Tim David,7,8,22,275.0,4,0,0,0,1,0,3,not out
202508,2025-03-28,RCB,Krunal Pandya,8,3,0,0.0,3,0,0,0,0,0,0,caught
202508,2025-03-28,RCB,Bhuvneshwar,9,2,0,0.0,2,0,0,0,0,0,0,not out
202508,2025-03-28,CSK,Ravindra,1,31,41,132.25806451612902,7,17,2,0,5,0,0,bowled
202508,2025-03-28,CSK,Tripathi,2,3,5,166.66666666666669,1,1,0,0,1,0,0,caught
202508,2025-03-28,CSK,Gaikwad,3,4,0,0.0,4,0,0,0,0,0,0,caught
202508,2025-03-28,CSK,Hooda,4,9,4,44.44444444444444,8,0,0,0,1,0,0,caught
202508,2025-03-28,CSK,Sam Curran,5,13,8,61.53846153846154,6,6,1,0,0,0,0,caught
202508,2025-03-28,CSK,Shivam Dube,6,15,19,126.66666666666666,7,5,0,0,2,0,1,bowled
202508,2025-03-28,CSK,Jadeja,7,19,25,131.57894736842107,7,7,2,0,2,0,1,caught
202508,2025-03-28,CSK,Ashwin,8,8,11,137.5,1,5,1,0,1,0,0,caught
202508,2025-03-28,CSK,Dhoni,9,16,30,187.5,6,4,1,0,3,0,2,not out
202508,2025-03-28,CSK,Noor Ahmad,10,2,0,0.0,2,0,0,0,0,0,0,not out
202509,2025-03-29,GT,Sai Sudharsan,1,41,63,153.65853658536585,7,24,3,0,4,1,2,lbw
202509,2025-03-29,GT,Shubman Gill,2,27,38,140.74074074074073,10,8,4,0,4,0,1,caught
202509,2025-03-29,GT,Buttler,3,24,39,162.5,7,9,2,0,5,0,1,caught
202509,2025-03-29,GT,Shahrukh Khan,4,7,9,128.57142857142858,3,3,0,0,0,0,1,caught
202509,2025-03-29,GT,Rutherford,5,11,18,163.63636363636365,3,6,0,0,0,0,2,caught
202509,2025-03-29,GT,Rabada,6,5,7,140.0,3,1,0,0,0,0,1,not out
202509,2025-03-29,GT,Rashid Khan,7,4,6,150.0,3,0,0,0,0,0,1,caught
202509,2025-03-29,GT,Sai Kishore,8,1,1,100.0,0,1,0,0,0,0,0,runout
202509,2025-03-29,MI,Rohit,1,4,8,200.0,2,0,0,0,2,0,0,bowled
202509,2025-03-29,MI,Tilak Varma,2,36,39,108.33333333333333,14,16,1,1,3,0,1,caught
202509,2025-03-29,MI,Rickelton,3,9,6,66.66666666666666,6,2,0,0,1,0,0,bowled
202509,2025-03-29,MI,Suryakumar Yadav,4,28,48,171.42857142857142,5,16,2,0,1,0,4,caught
202509,2025-03-29,MI,Robin Minz,5,6,3,50.0,4,1,1,0,0,0,0,caught
202509,2025-03-29,MI,Hardik Pandya,6,17,11,64.70588235294117,10,5,1,0,1,0,0,caught
202509,2025-03-29,MI,Naman Dhir,7,11,18,163.63636363636365,2,6,0,0,3,0,0,not out
202509,2025-03-29,MI,Santner,8,9,18,200.0,4,2,0,0,1,0,2,not out
202510,2025-03-30,SRH,Abhishek Sharma,1,1,1,100.0,0,1,0,0,0,0,0,runout
202510,2025-03-30,SRH,Head,2,12,22,183.33333333333331,3,4,1,0,4,0,0,caught
202510,2025-03-30,SRH,Ishan Kishan,3,5,2,40.0,3,2,0,0,0,0,0,caught
202510,2025-03-30,SRH,Nitish Reddy,4,2,0,0.0,2,0,0,0,0,0,0,caught
202510,2025-03-30,SRH,Aniket Verma,5,41,74,180.4878048780488,13,16,1,0,5,0,6,caught
202510,2025-03-30,SRH,Klaasen,6,17,30,176.47058823529412,3,10,0,0,2,0,2,caught
202510,2025-03-30,SRH,Abhinav Manohar,7,6,4,66.66666666666666,3,2,1,0,0,0,0,caught
202510,2025-03-30,SRH,Cummins,8,7,2,28.57142857142857,5,2,0,0,0,0,0,caught
202510,2025-03-30,SRH,Mulder,9,11,9,81.81818181818183,5,5,0,0,1,0,0,caught
202510,2025-03-30,SRH,Harshal Patel,10,9,5,55.55555555555556,4,5,0,0,0,0,0,caught
202510,2025-03-30,SRH,Shami,11,1,1,100.0,0,1,0,0,0,0,0,not out
202510,2025-03-30,DC,Fraser-McGurk,1,32,38,118.75,18,6,2,0,4,0,2,caught
202510,2025-03-30,DC,du Plessis,2,27,50,185.1851851851852,5,12,4,0,3,0,3,caught
202510,2025-03-30,DC,Abishek Porel,3,18,34,188.88888888888889,0,14,0,0,2,0,2,not out
202510,2025-03-30,DC,Rahul,4,5,15,300.0,1,1,0,0,2,0,1,bowled
202510,2025-03-30,DC,Stubbs,5,14,21,150.0,2,9,0,0,3,0,0,not out
202511,2025-03-30,RR,Jaiswal,1,3,4,133.33333333333331,2,0,0,0,1,0,0,caught
202511,2025-03-30,RR,Nitish Rana,2,36,81,225.0,11,9,1,0,10,0,5,stumped
202511,2025-03-30,RR,Samson,3,16,20,125.0,4,10,0,0,1,0,1,caught
202511,2025-03-30,RR,Riyan Parag,4,28,37,132.14285714285714,9,13,2,0,2,0,2,bowled
202511,2025-03-30,RR,Dhruv Jurel,5,7,3,42.857142857142854,4,3,0,0,0,0,0,caught
202511,2025-03-30,RR,Hasaranga,6,5,4,80.0,2,2,1,0,0,0,0,caught
202511,2025-03-30,RR,Hetmyer,7,16,19,118.75,6,7,1,0,1,0,1,caught
202511,2025-03-30,RR,Jofra Archer,8,2,0,0.0,2,0,0,0,0,0,0,caught
202511,2025-03-30,RR,Kartikeya,9,1,1,100.0,0,1,0,0,0,0,0,runout
202511,2025-03-30,RR,Theekshana,10,4,2,50.0,2,2,0,0,0,0,0,not out
202511,2025-03-30,RR,Tushar Deshpande,11,2,1,50.0,1,1,0,0,0,0,0,not out
202511,2025-03-30,CSK,Ravindra,1,4,0,0.0,4,0,0,0,0,0,0,caught
202511,2025-03-30,CSK,Gaikwad,2,44,63,143.1818181818182,14,16,5,1,7,0,1,caught
202511,2025-03-30,CSK,Tripathi,3,19,23,121.05263157894737,10,5,0,0,3,0,1,caught
202511,2025-03-30,CSK,Shivam Dube,4,10,18,180.0,5,2,0,0,1,0,2,caught
202511,2025-03-30,CSK,Shankar,5,6,9,150.0,2,3,0,0,0,0,1,bowled
202511,2025-03-30,CSK,Jadeja,6,22,32,145.45454545454547,3,14,2,0,2,0,1,not out
202511,2025-03-30,CSK,Dhoni,7,11,16,145.45454545454547,3,6,0,0,1,0,1,caught
202511,2025-03-30,CSK,Jamie Overton,8,4,11,275.0,0,1,2,0,0,0,1,not out
202512,2025-03-31,KKR,de Kock,1,3,1,33.33333333333333,2,1,0,0,0,0,0,caught
202512,2025-03-31,KKR,Narine,2,2,0,0.0,2,0,0,0,0,0,0,bowled
202512,2025-03-31,KKR,Rahane,3,7,11,157.14285714285714,4,1,0,0,1,0,1,caught
202512,2025-03-31,KKR,Angkrish Raghuvanshi,4,16,26,162.5,5,6,1,0,3,0,1,caught
202512,2025-03-31,KKR,Venkatesh Iyer,5,9,3,33.33333333333333,7,1,1,0,0,0,0,caught
202512,2025-03-31,KKR,Rinku Singh,6,14,17,121.42857142857142,6,5,1,0,1,0,1,caught
202512,2025-03-31,KKR,Manish Pandey,7,14,19,135.71428571428572,6,5,0,0,2,0,1,bowled
202512,2025-03-31,KKR,Russell,8,11,5,45.45454545454545,9,1,0,0,1,0,0,bowled
202512,2025-03-31,KKR,Harshit Rana,9,7,4,57.14285714285714,5,1,0,1,0,0,0,caught
202512,2025-03-31,KKR,Ramandeep Singh,10,12,22,183.33333333333331,4,4,1,0,1,0,2,caught
202512,2025-03-31,KKR,Spencer Johnson,11,3,1,33.33333333333333,2,1,0,0,0,0,0,not out
202512,2025-03-31,MI,Rohit,1,11,11,100.0,6,3,1,0,0,0,1,caught
202512,2025-03-31,MI,Rickelton,2,40,62,155.0,16,14,1,0,4,0,5,not out
202512,2025-03-31,MI,Will Jacks,3,17,16,94.11764705882352,7,8,1,0,0,0,1,caught
202512,2025-03-31,MI,Suryakumar Yadav,4,9,27,300.0,1,3,0,0,3,0,2,not out
202513,2025-04-01,LSG,Markram,1,18,28,155.55555555555557,7,6,0,0,4,0,1,bowled
202513,2025-04-01,LSG,Mitchell Marsh,2,1,0,0.0,1,0,0,0,0,0,0,caught
202513,2025-04-01,LSG,Pooran,3,30,44,146.66666666666666,12,10,1,0,5,0,2,caught
202513,2025-04-01,LSG,Pant,4,5,2,40.0,3,2,0,0,0,0,0,caught
202513,2025-04-01,LSG,Ayush Badoni,5,33,41,124.24242424242425,11,17,1,0,1,0,3,caught
202513,2025-04-01,LSG,Miller,6,18,19,105.55555555555556,9,5,1,0,3,0,0,caught
202513,2025-04-01,LSG,Abdul Samad,7,12,27,225.0,1,7,0,0,2,0,2,caught
202513,2025-04-01,LSG,Thakur,8,3,3,100.0,1,1,1,0,0,0,0,not out
202513,2025-04-01,PBKS,Priyansh Arya,1,9,8,88.88888888888889,4,4,0,0,1,0,0,caught
202513,2025-04-01,PBKS,Prabhsimran,2,34,69,202.94117647058823,8,13,1,0,9,0,3,caught
202513,2025-04-01,PBKS,Shreyas Iyer,3,30,52,173.33333333333334,7,16,0,0,3,0,4,not out
202513,2025-04-01,PBKS,Nehal Wadhera,4,25,43,172.0,12,5,1,0,3,0,4,not out
202514,2025-04-02,RCB,Phil Salt,1,13,14,107.6923076923077,7,4,0,0,1,0,1,bowled
202514,2025-04-02,RCB,Kohli,2,6,7,116.66666666666667,3,1,1,0,1,0,0,caught
202514,2025-04-02,RCB,Padikkal,3,3,4,133.33333333333331,2,0,0,0,1,0,0,bowled
202514,2025-04-02,RCB,Rajat Patidar,4,12,12,100.0,6,4,0,0,2,0,0,lbw
202514,2025-04-02,RCB,Livingstone,5,39,53,135.8974358974359,16,15,2,0,1,0,5,caught
202514,2025-04-02,RCB,Jitesh Sharma,6,21,33,157.14285714285714,10,3,2,0,5,0,1,caught
202514,2025-04-02,RCB,Livingstone 1 run,7,1,1,100.0,0,1,0,0,0,0,0,not out
202514,2025-04-02,RCB,Krunal Pandya,8,5,5,100.0,3,1,0,0,1,0,0,caught
202514,2025-04-02,RCB,Tim David,9,18,32,177.77777777777777,6,6,1,0,3,0,2,bowled
202514,2025-04-02,RCB,Bhuvneshwar,10,2,1,50.0,1,1,0,0,0,0,0,not out
202514,2025-04-02,GT,Sai Sudharsan,1,36,49,136.11111111111111,14,13,1,0,7,0,1,caught
202514,2025-04-02,GT,Shubman Gill,2,14,14,100.0,8,4,0,0,1,0,1,caught
202514,2025-04-02,GT,Buttler,3,39,73,187.17948717948718,11,17,0,0,5,0,6,not out
202514,2025-04-02,GT,Rutherford,4,18,30,166.66666666666669,6,8,0,0,1,0,3,not out
202515,2025-04-03,KKR,de Kock,1,6,1,16.666666666666664,5,1,0,0,0,0,0,caught
202515,2025-04-03,KKR,Narine,2,7,7,100.0,5,1,0,0,0,0,1,caught
202515,2025-04-03,KKR,Rahane,3,27,38,140.74074074074073,13,8,1,0,1,0,4,caught
202515,2025-04-03,KKR,Angkrish Raghuvanshi,4,32,50,156.25,9,14,2,0,5,0,2,caught
202515,2025-04-03,KKR,Venkatesh Iyer,5,29,60,206.89655172413794,7,10,2,0,7,0,3,caught
202515,2025-04-03,KKR,Rinku Singh,6,17,32,188.23529411764704,3,8,1,0,4,0,1,not out
202515,2025-04-03,KKR,Russell,7,2,1,50.0,1,1,0,0,0,0,0,runout
202515,2025-04-03,SRH,Head,1,2,4,200.0,1,0,0,0,1,0,0,caught
202515,2025-04-03,SRH,Ishan Kishan,2,5,2,40.0,3,2,0,0,0,0,0,caught
202515,2025-04-03,SRH,Abhishek Sharma,3,6,2,33.33333333333333,4,2,0,0,0,0,0,caught
202515,2025-04-03,SRH,Kamindu Mendis,4,20,27,135.0,9,5,3,0,1,0,2,caught
202515,2025-04-03,SRH,Nitish Reddy,5,15,19,126.66666666666666,8,3,1,0,2,0,1,caught
202515,2025-04-03,SRH,Klaasen,6,21,33,157.14285714285714,4,13,0,0,2,0,2,caught
202515,2025-04-03,SRH,Aniket Verma,7,6,6,100.0,3,2,0,0,1,0,0,caught
202515,2025-04-03,SRH,Cummins,8,15,14,93.33333333333333,7,6,0,0,2,0,0,caught
202515,2025-04-03,SRH,Harshal Patel,9,5,3,60.0,2,3,0,0,0,0,0,caught
202515,2025-04-03,SRH,Simarjeet Singh,10,1,0,0.0,1,0,0,0,0,0,0,bowled
202515,2025-04-03,SRH,Shami,11,4,2,50.0,2,2,0,0,0,0,0,not out
202516,2025-04-04,LSG,Mitchell Marsh,1,31,60,193.5483870967742,11,6,3,0,9,0,2,caught
202516,2025-04-04,LSG,Markram,2,38,53,139.4736842105263,12,19,1,0,2,0,4,caught
202516,2025-04-04,LSG,Pooran,3,6,12,200.0,2,2,0,0,1,0,1,caught
202516,2025-04-04,LSG,Pant,4,6,2,33.33333333333333,4,2,0,0,0,0,0,caught
202516,2025-04-04,LSG,Ayush Badoni,5,19,30,157.89473684210526,5,7,2,1,4,0,0,caught
202516,2025-04-04,LSG,Miller,6,14,27,192.85714285714286,2,7,1,0,3,0,1,caught
202516,2025-04-04,LSG,Abdul Samad,7,2,4,200.0,1,0,0,0,1,0,0,caught
202516,2025-04-04,LSG,Thakur,8,2,5,250.0,0,1,0,0,1,0,0,not out
202516,2025-04-04,LSG,Akash Deep,9,1,0,0.0,1,0,0,0,0,0,0,caught
202516,2025-04-04,LSG,Avesh Khan,10,1,2,200.0,0,0,1,0,0,0,0,not out
202516,2025-04-04,MI,Will Jacks,1,7,5,71.42857142857143,3,3,1,0,0,0,0,caught
202516,2025-04-04,MI,Rickelton,2,5,10,200.0,1,2,0,0,2,0,0,caught
202516,2025-04-04,MI,Naman Dhir,3,24,46,191.66666666666669,6,10,1,0,4,0,3,bowled
202516,2025-04-04,MI,Suryakumar Yadav,4,43,67,155.8139534883721,12,17,4,0,9,0,1,caught
202516,2025-04-04,MI,Tilak Varma,5,23,25,108.69565217391303,5,15,1,0,2,0,0,retired out
202516,2025-04-04,MI,Hardik Pandya,6,16,28,175.0,2,8,3,0,2,0,1,not out
202516,2025-04-04,MI,Santner,7,2,2,100.0,1,0,1,0,0,0,0,not out
202517,2025-04-05,DC,Fraser-McGurk,1,5,0,0.0,5,0,0,0,0,0,0,caught
202517,2025-04-05,DC,Abishek Porel,2,20,33,165.0,4,11,0,0,4,0,1,caught
202517,2025-04-05,DC,Rahul,3,51,77,150.98039215686273,10,29,3,0,6,0,3,caught
202517,2025-04-05,DC,Axar,4,14,21,150.0,5,5,1,0,2,0,1,bowled
202517,2025-04-05,DC,Sameer Rizvi,5,15,20,133.33333333333331,4,8,1,0,1,0,1,caught
202517,2025-04-05,DC,Stubbs,6,12,24,200.0,1,6,2,0,2,0,1,not out
202517,2025-04-05,DC,Ashutosh Sharma,7,1,1,100.0,0,1,0,0,0,0,0,runout
202517,2025-04-05,DC,Vipraj Nigam,8,2,1,50.0,1,1,0,0,0,0,0,not out
202517,2025-04-05,CSK,Ravindra,1,5,2,40.0,3,2,0,0,0,0,0,caught
202517,2025-04-05,CSK,Conway,2,14,13,92.85714285714286,6,5,2,0,1,0,0,caught
202517,2025-04-05,CSK,Gaikwad,3,4,5,125.0,2,1,0,0,1,0,0,caught
202517,2025-04-05,CSK,Shankar,4,53,68,128.30188679245282,11,30,6,0,5,0,1,not out
202517,2025-04-05,CSK,Shivam Dube,5,15,18,120.0,5,8,0,0,1,0,1,caught
202517,2025-04-05,CSK,Jadeja,6,3,2,66.66666666666666,1,2,0,0,0,0,0,lbw
